age,gender,daily_social_media_hours,sleep_hours,screen_time_before_sleep,academic_performance,physical_activity,social_interaction_level,stress_level,anxiety_level,addiction_level,depression_label,Screen_Sleep_Ratio,platform_usage_Instagram,platform_usage_TikTok,Age_Group_Late Teen
-0.9540987207341913,1,1.6578328019529454,0.6591770324823872,1.6188297640331655,0.03402616348899273,0.8342756727359149,1,-1.1873669281796289,-1.2723354351300666,-1.6133890005208396,-0.1628446860903139,2.515003891609712,True,False,False
1.5197959743415,0,-1.2996489061890784,1.075243889138229,1.6188297640331655,0.3982824591230753,-0.3685934743601522,0,0.8801159939227476,-1.6221985245333848,1.5674436401555143,-0.1628446860903139,-1.208701504205434,False,True,False
0.5302380963112234,0,-1.5953970770032808,0.7978659847010008,-1.731435916058467,1.612470111236681,-1.7433010710413719,0,-1.1873669281796289,-0.5726092563234305,-1.2599631515568004,-0.1628446860903139,-1.9995802648500596,True,False,False
-0.4593197817190531,1,1.41137599294111,0.31245465193585237,-0.1958974793498019,0.849266444193843,-0.3685934743601522,2,-1.5319474151966916,0.47698001188652356,1.214017791191475,-0.1628446860903139,4.517058664983066,False,True,False
-0.4593197817190531,0,0.08050922427719942,-1.0744348702502873,1.758424167370317,-1.0760882613005895,0.6624372231507623,2,-0.8427864411625662,-0.2227461669201125,-1.2599631515568004,-0.1628446860903139,-0.07493169340124355,False,False,False
1.5197959743415,0,1.41137599294111,-1.4211572507968222,0.9208577473474087,-0.6251042762298219,-0.7122703735304572,0,-0.8427864411625662,-0.2227461669201125,0.5071660932633962,-0.1628446860903139,-0.9931173993235246,False,False,False
1.0250170353263617,0,-1.003900735374876,-0.03426772861068253,0.9208577473474087,-0.6251042762298219,-0.5404319239453048,1,-1.1873669281796289,-1.2723354351300666,-0.19968560466468235,-0.1628446860903139,29.2958061732146,True,False,False
0.035459157296085175,1,-0.2645303083393701,-1.5598462030154363,-1.731435916058467,-1.0240516476385781,0.49059877356561,1,0.19095501988862215,1.5265692800964776,-0.19968560466468235,-0.1628446860903139,0.1695874297273603,False,False,False
1.5197959743415,0,-0.6095698409559396,-1.0050903941409806,0.5020745373359549,-1.6484910115827183,-0.19675502477499981,0,-1.5319474151966916,1.5265692800964776,1.214017791191475,-0.1628446860903139,0.6064826054545273,False,True,False
-0.4593197817190531,1,-1.2996489061890784,-1.0744348702502873,-0.33549188268695335,1.3522870429266227,0.14692187439530519,0,-1.5319474151966916,-1.6221985245333848,-0.5531114536287216,-0.1628446860903139,1.2096116220486477,False,True,False
0.035459157296085175,1,1.312793269336376,-0.4503345852665248,1.6188297640331655,0.29420923179905184,0.3187603239804574,2,-0.15362546712844063,0.8268431012898416,1.214017791191475,-0.1628446860903139,-2.9151508951048384,False,False,False
-1.4488776597493296,1,0.1790919478819336,-1.2131238224689014,1.0604521506845601,1.612470111236681,0.3187603239804574,1,-1.5319474151966916,1.5265692800964776,0.8605919422274356,-0.1628446860903139,-0.14762874536372783,True,False,False
0.035459157296085175,1,0.8198796513127053,0.5204880802637732,1.2000465540217116,-1.6831820873573928,1.1779525719062196,2,-0.15362546712844063,0.47698001188652356,0.15374024429935695,-0.1628446860903139,1.5752131170750467,False,False,False
0.5302380963112234,0,1.1156278221269076,-0.5196790613758315,-0.8938694960355587,0.5197012243344357,0.49059877356561,2,-1.5319474151966916,1.5265692800964776,1.5674436401555143,-0.1628446860903139,-2.146763079453929,False,True,False
-0.4593197817190531,1,0.57342284230087,-0.3809901091572174,-1.3126527060470128,0.8839575199685175,-0.5404319239453048,1,-1.5319474151966916,1.1767061906931597,-1.6133890005208396,-0.1628446860903139,-1.5050859025430614,False,True,False
-0.9540987207341913,0,-0.4616957555488383,-0.7970569658130597,-1.5918415127213155,-0.0006649122856809947,-1.2277857222859145,0,-0.4982059541455034,1.5265692800964776,-1.2599631515568004,-0.1628446860903139,0.5792506374721572,False,False,False
-1.4488776597493296,1,-1.4968143533985465,-1.5598462030154363,-0.47508628602410485,-0.6944864277791709,-0.8841088231156097,0,-0.4982059541455034,-0.2227461669201125,0.8605919422274356,-0.1628446860903139,0.95959098435792,False,False,False
0.035459157296085175,1,-0.7081525645606735,-0.24230115693860396,-1.3126527060470128,-1.527072246371358,1.5216294710765244,0,1.5692769679568732,0.47698001188652356,1.5674436401555143,-0.1628446860903139,2.9226132202914346,False,False,False
0.035459157296085175,0,1.0663364603245407,0.24311017582654504,0.2228857306616519,0.15544492870035384,0.6624372231507623,0,1.5692769679568732,1.1767061906931597,-1.6133890005208396,-0.1628446860903139,4.386227177447947,False,False,False
-0.9540987207341913,0,-1.6446884388056477,0.7978659847010008,-1.03346389937271,1.4910513460253207,-0.3685934743601522,0,0.8801159939227476,-0.5726092563234305,0.15374024429935695,-0.1628446860903139,-2.0613592637640674,True,False,False
0.035459157296085175,1,-0.5602784791535724,-1.2824682985782088,0.5020745373359549,-1.3015802538359733,-1.055947272700762,0,-0.4982059541455034,-1.6221985245333848,-0.906537302592761,-0.1628446860903139,0.4368751101097139,False,True,False
1.0250170353263617,1,-0.2152389465370032,0.6591770324823872,0.9208577473474087,-1.0587427234132527,0.8342756727359149,2,0.8801159939227476,-0.5726092563234305,1.214017791191475,-0.1628446860903139,-0.32652676888094434,False,False,False
1.0250170353263617,1,0.3762573950914016,-1.0744348702502873,-0.7542750926984075,1.2135227398279247,0.3187603239804574,1,-0.15362546712844063,-0.5726092563234305,-0.19968560466468235,-0.1628446860903139,-0.3501909752833629,True,False,False
1.0250170353263617,0,-1.1024834589796102,0.7978659847010008,-1.731435916058467,-0.052701525947693124,1.1779525719062196,2,1.2246964809398104,0.8268431012898416,0.5071660932633962,-0.1628446860903139,-1.3817902757099796,False,True,False
1.0250170353263617,0,-1.053192097177243,0.1737656997172383,0.2228857306616519,-0.7985596551031944,-1.055947272700762,0,0.8801159939227476,0.8268431012898416,-1.2599631515568004,-0.1628446860903139,-6.060989590529425,False,False,False
-1.4488776597493296,0,-1.4968143533985465,0.5204880802637732,1.0604521506845601,-1.457690094822009,0.49059877356561,2,-0.4982059541455034,0.12711692248320555,-1.2599631515568004,-0.1628446860903139,-2.8757898790688734,False,False,False
-0.9540987207341913,0,0.57342284230087,1.5606552219033774,-1.5918415127213155,-0.6077587383424843,-1.5714626214562195,1,0.8801159939227476,1.1767061906931597,-0.5531114536287216,-0.1628446860903139,0.36742442164869876,False,False,False
1.5197959743415,1,-1.2503575443867112,0.45114360415446586,-1.1730583027098613,0.46766461067242354,1.0061141223210675,0,0.535535506905685,-0.2227461669201125,1.214017791191475,-0.1628446860903139,-2.7715289164525196,False,True,False
-0.9540987207341913,1,-1.003900735374876,-0.5890235374851389,1.6188297640331655,-1.3015802538359733,-0.8841088231156097,1,-0.8427864411625662,1.1767061906931597,-0.19968560466468235,-0.1628446860903139,1.7043474012279252,False,True,False
0.035459157296085175,0,-0.5602784791535724,0.9365549369196149,1.479235360696014,1.4563602702506462,1.3497910214913722,2,0.19095501988862215,0.12711692248320555,-0.5531114536287216,-0.1628446860903139,-0.5982334373212124,False,True,False
-1.4488776597493296,1,1.0170450985221733,-0.5196790613758315,1.0604521506845601,-0.5557221246804729,0.14692187439530519,1,-1.1873669281796289,-1.6221985245333848,1.5674436401555143,-0.1628446860903139,-1.9570638382650691,False,True,False
-1.4488776597493296,0,-1.4475229915961794,1.5606552219033774,1.0604521506845601,1.2135227398279247,-1.055947272700762,0,0.8801159939227476,-1.2723354351300666,1.214017791191475,-0.1628446860903139,-0.9275097864541653,True,False,False
